STATE;GRPIP_mean;cost35_mean;cost50_mean;EstimateGROSSRENTOccupiedunitspayingrentMediandollars;PercentHOUSINGTENUREOccupiedhousingunitsRenteroccupied;PercentEMPLOYMENTSTATUSCivilianlaborforceUnemploymentRate;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSTotalhous;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSPercapita;Prevalence_FrequentMentalDistress;Promedio_POORHLTH;YEAR;Stress_mean_STATE;Stress_within;Stress_lag;Y_mean_STATE;Y_within;RIR_35rent;RIR_mean_STATE;RIR_within;RIR_lag
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!;#ÁNULO!
